"Interval start","Normal traffic","DDoS"
11.336,1,0
11.337,12,12
11.338,0,0
11.339,0,0
11.34,0,0
11.341,0,0
11.342,0,0
11.343,0,0
11.344,0,0
11.345,0,0
11.346,0,0
11.347,0,0
11.348,5,4
11.349,0,0
11.35,0,0
11.351,0,0
11.352,0,0
11.353,0,0
11.354,27,26
11.355,40,40
11.356,0,0
11.357,0,0
11.358,0,0
11.359,0,0
11.36,0,0
11.361,0,0
11.362,0,0
11.363,0,0
11.364,0,0
11.365,0,0
11.366,0,0
11.367,0,0
11.368,0,0
11.369,0,0
11.37,0,0
11.371,0,0
11.372,0,0
11.373,26,22
11.374,3,2
11.375,2,0
11.376,22,21
11.377,16,14
11.378,20,19
11.379,7,6
11.38,2,2
11.381,2,0
11.382,5,4
11.383,17,17
11.384,15,14
11.385,4,4
11.386,1,0
11.387,1,0
11.388,1,0
11.389,4,3
11.39,16,16
11.391,14,14
11.392,0,0
11.393,25,25
11.394,13,13
11.395,0,0
11.396,22,22
11.397,0,0
11.398,0,0
11.399,0,0
11.4,8,8
11.401,14,14
11.402,0,0
11.403,14,14
11.404,6,6
11.405,64,64
11.406,4,4
11.407,0,0
11.408,0,0
11.409,0,0
11.41,30,30
11.411,26,26
11.412,4,2
11.413,22,22
11.414,16,16
11.415,0,0
11.416,0,0
11.417,14,14
11.418,2,2
11.419,4,4
11.42,12,12
11.421,0,0
11.422,24,24
11.423,23,22
11.424,6,6
11.425,10,10
11.426,2,2
11.427,8,8
11.428,0,0
11.429,0,0
11.43,6,4
11.431,2,2
11.432,44,44
11.433,4,4
11.434,12,12
11.435,5,4
11.436,21,20
11.437,1,0
11.438,11,10
11.439,1,1
11.44,9,9
11.441,16,16
11.442,6,6
11.443,4,4
11.444,20,20
11.445,24,24
11.446,6,6
11.447,0,0
11.448,0,0
11.449,15,11
11.45,2,1
11.451,1,0
11.452,16,14
11.453,29,29
11.454,11,11
11.455,0,0
11.456,18,18
11.457,12,12
11.458,0,0
11.459,0,0
11.46,0,0
11.461,22,22
11.462,29,28
11.463,16,13
11.464,0,0
11.465,0,0
11.466,7,5
11.467,54,53
11.468,24,24
11.469,31,31
11.47,30,30
11.471,0,0
11.472,0,0
11.473,0,0
11.474,16,16
11.475,8,8
11.476,41,38
11.477,13,13
11.478,31,29
11.479,28,28
11.48,37,36
11.481,33,33
11.482,33,33
11.483,18,18
11.484,30,30
11.485,23,23
11.486,44,44
11.487,68,68
11.488,39,39
11.489,24,24
11.49,6,6
11.491,94,94
11.492,10,10
11.493,34,34
11.494,0,0
11.495,0,0
11.496,28,28
11.497,0,0
11.498,88,88
11.499,14,14
11.5,40,40
11.501,0,0
11.502,0,0
11.503,0,0
11.504,90,90
11.505,22,22
11.506,26,26
11.507,39,39
11.508,13,13
11.509,34,34
11.51,16,16
11.511,26,26
11.512,0,0
11.513,0,0
11.514,13,12
11.515,1,0
11.516,24,24
11.517,0,0
11.518,62,62
11.519,8,8
11.52,68,68
11.521,10,10
11.522,66,66
11.523,14,14
11.524,25,24
11.525,36,36
11.526,24,24
11.527,26,26
11.528,11,10
11.529,1,0
11.53,0,0
11.531,34,34
11.532,53,53
11.533,19,19
11.534,15,15
11.535,44,43
11.536,16,16
11.537,31,30
11.538,1,0
11.539,28,28
11.54,11,10
11.541,26,26
11.542,40,40
11.543,16,16
11.544,44,44
11.545,44,44
11.546,22,22
11.547,14,14
11.548,17,14
11.549,3,2
11.55,12,11
11.551,7,6
11.552,18,17
11.553,36,35
11.554,17,17
11.555,66,66
11.556,10,10
11.557,32,32
11.558,48,48
11.559,32,32
11.56,24,24
11.561,0,0
11.562,23,22
11.563,14,14
11.564,45,43
11.565,14,13
11.566,5,4
11.567,19,18
11.568,15,14
11.569,27,27
11.57,23,23
11.571,29,29
11.572,8,8
11.573,63,61
11.574,1,0
11.575,37,36
11.576,10,10
11.577,6,5
11.578,23,22
11.579,26,26
11.58,42,42
11.581,23,23
11.582,22,22
11.583,40,40
11.584,0,0
11.585,0,0
11.586,0,0
11.587,74,74
11.588,0,0
11.589,6,6
11.59,56,56
11.591,24,24
11.592,0,0
11.593,66,66
11.594,26,26
11.595,6,6
11.596,34,34
11.597,20,20
11.598,42,42
11.599,32,32
11.6,14,14
11.601,0,0
11.602,50,50
11.603,28,28
11.604,24,24
11.605,38,38
11.606,26,26
11.607,4,4
11.608,14,14
11.609,38,38
11.61,4,4
11.611,51,51
11.612,19,17
11.613,0,0
11.614,0,0
11.615,57,57
11.616,19,19
11.617,8,8
11.618,18,18
11.619,26,26
11.62,0,0
11.621,42,42
11.622,66,66
11.623,20,20
11.624,17,16
11.625,0,0
11.626,30,30
11.627,46,46
11.628,16,14
11.629,0,0
11.63,20,20
11.631,34,34
11.632,30,30
11.633,20,20
11.634,22,22
11.635,26,26
11.636,0,0
11.637,0,0
11.638,20,18
11.639,0,0
11.64,0,0
11.641,0,0
11.642,0,0
11.643,0,0
11.644,0,0
11.645,0,0
11.646,0,0
11.647,0,0
11.648,35,34
11.649,46,46
11.65,10,10
11.651,37,36
11.652,2,2
11.653,62,62
11.654,42,42
11.655,0,0
11.656,0,0
11.657,0,0
11.658,0,0
11.659,0,0
11.66,0,0
11.661,28,26
11.662,22,21
11.663,8,6
11.664,18,17
11.665,19,18
11.666,0,0
11.667,22,21
11.668,67,67
11.669,26,26
11.67,25,25
11.671,61,60
11.672,22,22
11.673,18,18
11.674,77,76
11.675,12,11
11.676,44,43
11.677,20,20
11.678,3,2
11.679,42,41
11.68,30,29
11.681,37,36
11.682,48,48
11.683,46,46
11.684,46,46
11.685,47,47
11.686,15,14
11.687,28,27
11.688,1,0
11.689,15,14
11.69,35,35
11.691,6,5
11.692,33,33
11.693,35,35
11.694,48,48
11.695,23,23
11.696,22,22
11.697,21,21
11.698,26,26
11.699,43,43
11.7,43,43
11.701,24,24
11.702,29,29
11.703,20,20
11.704,28,28
11.705,0,0
11.706,0,0
11.707,8,8
11.708,0,0
11.709,52,52
11.71,64,64
11.711,40,40
11.712,0,0
11.713,42,42
11.714,58,58
11.715,0,0
11.716,33,33
11.717,15,13
11.718,16,16
11.719,46,46
11.72,32,32
11.721,40,40
11.722,16,16
11.723,70,70
11.724,26,26
11.725,20,20
11.726,22,21
11.727,1,1
11.728,58,58
11.729,14,12
11.73,2,2
11.731,42,42
11.732,16,16
11.733,12,12
11.734,30,30
11.735,16,16
11.736,36,36
11.737,35,34
11.738,14,14
11.739,22,20
11.74,0,0
11.741,32,32
11.742,3,2
11.743,45,45
11.744,25,25
11.745,59,59
11.746,15,15
11.747,30,30
11.748,18,18
11.749,27,24
11.75,17,15
11.751,6,6
11.752,13,11
11.753,21,20
11.754,37,37
11.755,26,26
11.756,37,37
11.757,38,38
11.758,28,28
11.759,22,22
11.76,18,18
11.761,30,30
11.762,19,18
11.763,34,34
11.764,22,20
11.765,13,12
11.766,14,13
11.767,9,8
11.768,9,8
11.769,30,30
11.77,39,39
11.771,38,38
11.772,28,28
11.773,34,34
11.774,2,2
11.775,2,0
11.776,0,0
11.777,0,0
11.778,0,0
11.779,0,0
11.78,0,0
11.781,0,0
11.782,0,0
11.783,0,0
11.784,0,0
11.785,28,25
11.786,12,12
11.787,1,0
11.788,43,42
11.789,26,25
11.79,47,47
11.791,37,37
11.792,30,30
11.793,39,39
11.794,23,23
11.795,40,40
11.796,30,30
11.797,64,64
11.798,46,46
11.799,45,45
11.8,27,27
11.801,24,24
11.802,10,10
11.803,0,0
11.804,18,18
11.805,84,84
11.806,46,46
11.807,32,32
11.808,0,0
11.809,0,0
11.81,0,0
11.811,68,68
11.812,46,46
11.813,10,10
11.814,50,50
11.815,0,0
11.816,22,20
11.817,3,3
11.818,31,31
11.819,38,38
11.82,14,14
11.821,62,62
11.822,18,18
11.823,40,40
11.824,16,16
11.825,27,26
11.826,24,24
11.827,18,18
11.828,24,24
11.829,19,18
11.83,1,0
11.831,32,32
11.832,22,22
11.833,35,35
11.834,7,7
11.835,36,36
11.836,44,44
11.837,12,12
11.838,19,18
11.839,15,14
11.84,1,0
11.841,8,8
11.842,43,42
11.843,0,0
11.844,34,34
11.845,19,19
11.846,19,19
11.847,63,62
11.848,38,38
11.849,20,20
11.85,30,26
11.851,1,0
11.852,9,8
11.853,15,14
11.854,41,40
11.855,32,32
11.856,34,34
11.857,32,32
11.858,28,28
11.859,34,34
11.86,26,26
11.861,26,26
11.862,2,2
11.863,13,12
11.864,27,26
11.865,40,38
11.866,14,13
11.867,2,1
11.868,1,0
11.869,35,34
11.87,25,25
11.871,37,37
11.872,34,34
11.873,39,39
11.874,21,21
11.875,20,17
11.876,5,5
11.877,0,0
11.878,26,24
11.879,12,11
11.88,32,32
11.881,34,34
11.882,17,17
11.883,51,51
11.884,39,39
11.885,30,30
11.886,10,10
11.887,24,24
11.888,20,20
11.889,18,18
11.89,32,32
11.891,22,22
11.892,0,0
11.893,0,0
11.894,72,72
11.895,34,34
11.896,22,22
11.897,8,8
11.898,42,42
11.899,14,14
11.9,16,16
11.901,24,24
11.902,2,2
11.903,46,46
11.904,28,28
11.905,24,24
11.906,28,28
11.907,26,26
11.908,24,24
11.909,28,28
11.91,14,14
11.911,0,0
11.912,0,0
11.913,0,0
11.914,20,20
11.915,62,62
11.916,27,26
11.917,5,4
11.918,24,24
11.919,20,20
11.92,52,52
11.921,28,28
11.922,24,24
11.923,40,40
11.924,16,16
11.925,30,30
11.926,12,12
11.927,23,22
11.928,0,0
11.929,0,0
11.93,0,0
11.931,0,0
11.932,0,0
11.933,4,4
11.934,14,14
11.935,1,1
11.936,35,35
11.937,40,40
11.938,31,30
11.939,44,44
11.94,0,0
11.941,81,80
11.942,9,9
11.943,12,11
11.944,7,6
11.945,0,0
11.946,9,8
11.947,31,31
11.948,39,39
11.949,30,30
11.95,59,59
11.951,23,23
11.952,0,0
11.953,49,48
11.954,26,24
11.955,3,1
11.956,17,16
11.957,25,24
11.958,0,0
11.959,0,0
11.96,43,42
11.961,64,64
11.962,35,34
11.963,29,29
11.964,28,28
11.965,45,44
11.966,12,12
11.967,38,38
11.968,36,36
11.969,64,64
11.97,32,32
11.971,20,17
11.972,16,15
11.973,7,7
11.974,12,11
11.975,25,23
11.976,33,33
11.977,32,32
11.978,22,21
11.979,12,11
11.98,16,15
11.981,3,2
11.982,8,8
11.983,30,29
11.984,39,39
11.985,24,24
11.986,39,39
11.987,41,41
11.988,33,33
11.989,33,33
11.99,40,40
11.991,9,9
11.992,20,20
11.993,42,42
11.994,26,26
11.995,6,6
11.996,38,38
11.997,4,4
11.998,43,43
11.999,21,21
12,6,6
12.001,34,34
12.002,24,24
12.003,22,22
12.004,32,32
12.005,23,23
12.006,27,27
12.007,16,16
12.008,8,8
12.009,28,28
12.01,38,38
12.011,26,26
12.012,10,10
12.013,4,4
12.014,34,34
12.015,15,15
12.016,19,19
12.017,6,4
12.018,5,5
12.019,37,37
12.02,45,45
12.021,43,43
12.022,26,26
12.023,31,31
12.024,27,27
12.025,20,20
12.026,22,22
12.027,25,24
12.028,16,16
12.029,16,16
12.03,24,24
12.031,16,16
12.032,46,46
12.033,20,20
12.034,22,22
12.035,18,18
12.036,16,14
12.037,14,14
12.038,34,34
12.039,13,12
12.04,17,16
12.041,0,0
12.042,0,0
12.043,49,48
12.044,46,46
12.045,42,42
12.046,14,14
12.047,43,42
12.048,20,20
12.049,22,22
12.05,18,18
12.051,14,14
12.052,0,0
12.053,17,13
12.054,1,0
12.055,18,18
12.056,41,40
12.057,23,22
12.058,32,32
12.059,31,31
12.06,30,29
12.061,39,39
12.062,36,36
12.063,26,26
12.064,29,28
12.065,30,30
12.066,21,21
12.067,9,9
12.068,4,4
12.069,32,32
12.07,38,38
12.071,30,30
12.072,21,18
12.073,13,13
12.074,1,0
12.075,12,11
12.076,31,29
12.077,30,30
12.078,28,27
12.079,11,10
12.08,12,11
12.081,14,14
12.082,10,9
12.083,16,15
12.084,35,35
12.085,25,25
12.086,23,23
12.087,38,38
12.088,26,26
12.089,59,59
12.09,30,30
12.091,35,35
12.092,0,0
12.093,22,22
12.094,38,38
12.095,36,36
12.096,18,18
12.097,20,20
12.098,28,28
12.099,32,32
12.1,18,18
12.101,8,8
12.102,13,13
12.103,29,29
12.104,32,32
12.105,22,22
12.106,30,30
12.107,34,34
12.108,22,22
12.109,8,8
12.11,4,4
12.111,0,0
12.112,0,0
12.113,58,58
12.114,0,0
12.115,0,0
12.116,0,0
12.117,0,0
12.118,0,0
12.119,53,53
12.12,60,59
12.121,0,0
12.122,0,0
12.123,41,40
12.124,26,26
12.125,66,66
12.126,48,48
12.127,44,44
12.128,35,34
12.129,4,4
12.13,40,40
12.131,40,40
12.132,12,12
12.133,32,32
12.134,32,32
12.135,28,28
12.136,17,16
12.137,1,0
12.138,30,30
12.139,10,10
12.14,10,10
12.141,12,10
12.142,0,0
12.143,13,12
12.144,21,21
12.145,41,41
12.146,20,20
12.147,64,64
12.148,30,30
12.149,21,20
12.15,40,40
12.151,8,8
12.152,45,42
12.153,7,6
12.154,23,22
12.155,12,11
12.156,14,13
12.157,24,24
12.158,37,37
12.159,22,22
12.16,35,35
12.161,39,38
12.162,24,24
12.163,22,22
12.164,24,24
12.165,4,3
12.166,45,45
12.167,28,28
12.168,28,28
12.169,0,0
12.17,46,46
12.171,22,22
12.172,10,10
12.173,16,13
12.174,22,21
12.175,16,15
12.176,14,13
12.177,22,21
12.178,32,32
12.179,32,31
12.18,14,13
12.181,13,13
12.182,13,12
12.183,2,1
12.184,11,10
12.185,24,24
12.186,23,23
12.187,55,55
12.188,24,24
12.189,48,48
12.19,29,29
12.191,10,10
12.192,54,54
12.193,30,30
12.194,6,6
12.195,18,18
12.196,42,42
12.197,24,24
12.198,30,30
12.199,28,28
12.2,24,24
12.201,0,0
12.202,0,0
12.203,14,14
12.204,60,60
12.205,38,38
12.206,24,24
12.207,20,20
12.208,28,28
12.209,26,26
12.21,10,10
12.211,32,32
12.212,0,0
12.213,0,0
12.214,0,0
12.215,0,0
12.216,30,30
12.217,0,0
12.218,67,67
12.219,39,39
12.22,9,8
12.221,0,0
12.222,29,28
12.223,42,42
12.224,48,48
12.225,26,26
12.226,42,42
12.227,0,0
12.228,60,60
12.229,28,27
12.23,9,9
12.231,0,0
12.232,14,14
12.233,38,38
12.234,28,28
12.235,32,32
12.236,0,0
12.237,57,56
12.238,0,0
12.239,0,0
12.24,27,26
12.241,47,46
12.242,0,0
12.243,1,0
12.244,5,4
12.245,10,10
12.246,52,52
12.247,28,28
12.248,52,52
12.249,42,42
12.25,15,14
12.251,33,33
12.252,25,25
12.253,17,16
12.254,24,21
12.255,24,23
12.256,19,19
12.257,12,11
12.258,13,12
12.259,36,36
12.26,33,33
12.261,1,1
12.262,32,32
12.263,37,36
12.264,46,46
12.265,25,24
12.266,18,18
12.267,44,44
12.268,18,18
12.269,16,16
12.27,0,0
12.271,42,42
12.272,44,44
12.273,17,14
12.274,11,10
12.275,14,14
12.276,13,11
12.277,18,17
12.278,30,30
12.279,27,26
12.28,1,0
12.281,0,0
12.282,14,13
12.283,5,4
12.284,11,10
12.285,37,37
12.286,27,27
12.287,45,45
12.288,26,26
12.289,10,10
12.29,67,67
12.291,13,13
12.292,0,0
12.293,22,22
12.294,8,8
12.295,82,82
12.296,30,30
12.297,38,38
12.298,32,32
12.299,4,4
12.3,56,56
12.301,0,0
12.302,32,32
12.303,34,34
12.304,8,8
12.305,33,33
12.306,35,35
12.307,14,14
12.308,32,32
12.309,20,20
12.31,16,16
12.311,30,30
12.312,28,28
12.313,4,4
12.314,24,24
12.315,0,0
12.316,14,14
12.317,28,28
12.318,28,28
12.319,32,30
12.32,0,0
12.321,43,43
12.322,28,28
12.323,35,35
12.324,32,32
12.325,18,18
12.326,34,34
12.327,18,18
12.328,24,24
12.329,26,26
12.33,23,22
12.331,16,16
12.332,16,16
12.333,0,0
12.334,32,32
12.335,28,28
12.336,56,56
12.337,13,12
12.338,1,0
12.339,12,12
12.34,51,50
12.341,1,0
12.342,0,0
12.343,21,20
12.344,8,8
12.345,49,49
12.346,9,9
12.347,0,0
12.348,0,0
12.349,76,76
12.35,0,0
12.351,35,34
12.352,2,2
12.353,48,48
12.354,27,26
12.355,36,36
12.356,22,19
12.357,24,23
12.358,23,22
12.359,16,15
12.36,28,28
12.361,27,27
12.362,33,32
12.363,38,38
12.364,24,24
12.365,19,18
12.366,0,0
12.367,21,21
12.368,23,23
12.369,30,30
12.37,78,78
12.371,0,0
12.372,34,34
12.373,22,22
12.374,29,26
12.375,15,14
12.376,13,11
12.377,0,0
12.378,16,15
12.379,14,13
12.38,0,0
12.381,11,10
12.382,45,44
12.383,24,23
12.384,16,15
12.385,27,27
12.386,47,47
12.387,35,35
12.388,31,31
12.389,32,32
12.39,23,23
12.391,43,43
12.392,7,7
12.393,38,38
12.394,0,0
12.395,0,0
12.396,0,0
12.397,0,0
12.398,70,70
12.399,0,0
12.4,71,71
12.401,29,29
12.402,0,0
12.403,74,74
12.404,0,0
12.405,0,0
12.406,0,0
12.407,86,86
12.408,22,22
12.409,20,20
12.41,33,33
12.411,23,23
12.412,10,10
12.413,18,18
12.414,28,28
12.415,0,0
12.416,26,26
12.417,26,26
12.418,0,0
12.419,0,0
12.42,49,49
12.421,42,41
12.422,8,8
12.423,5,4
12.424,34,34
12.425,24,24
12.426,60,60
12.427,36,36
12.428,35,35
12.429,13,13
12.43,20,20
12.431,27,26
12.432,32,32
12.433,10,10
12.434,6,6
12.435,44,44
12.436,50,50
12.437,22,22
12.438,4,2
12.439,26,26
12.44,28,28
12.441,14,12
12.442,0,0
12.443,33,32
12.444,0,0
12.445,46,46
12.446,38,38
12.447,16,16
12.448,24,24
12.449,39,38
12.45,20,20
12.451,12,12
12.452,45,45
12.453,26,25
12.454,12,12
12.455,29,26
12.456,15,14
12.457,14,13
12.458,12,12
12.459,21,20
12.46,31,31
12.461,29,29
12.462,40,39
12.463,28,28
12.464,30,30
12.465,23,22
12.466,10,10
12.467,22,22
12.468,28,28
12.469,34,34
12.47,2,2
12.471,26,26
12.472,32,32
12.473,29,26
12.474,18,18
12.475,10,9
12.476,13,12
12.477,16,14
12.478,23,23
12.479,22,21
12.48,28,28
12.481,20,19
12.482,13,12
12.483,14,13
12.484,12,11
12.485,23,23
12.486,21,21
12.487,26,26
12.488,56,56
12.489,24,24
12.49,49,49
12.491,23,23
12.492,0,0
12.493,0,0
12.494,58,58
12.495,36,36
12.496,10,10
12.497,60,60
12.498,12,12
12.499,0,0
12.5,36,36
12.501,0,0
12.502,54,54
12.503,28,28
12.504,0,0
12.505,36,36
12.506,45,45
12.507,15,15
12.508,28,28
12.509,22,22
12.51,0,0
12.511,48,48
12.512,19,19
12.513,23,23
12.514,12,12
12.515,39,39
12.516,1,1
12.517,6,6
12.518,47,47
12.519,5,5
12.52,51,50
12.521,3,2
12.522,12,12
12.523,46,46
12.524,22,22
12.525,20,20
12.526,32,32
12.527,30,30
12.528,28,28
12.529,4,4
12.53,0,0
12.531,40,40
12.532,23,22
12.533,42,42
12.534,28,28
12.535,12,12
12.536,40,40
12.537,2,2
12.538,24,22
12.539,8,8
12.54,29,29
12.541,27,27
12.542,2,2
12.543,16,14
12.544,0,0
12.545,43,42
12.546,0,0
12.547,57,57
12.548,37,37
12.549,39,38
12.55,0,0
12.551,0,0
12.552,70,70
12.553,48,48
12.554,13,12
12.555,26,26
12.556,15,12
12.557,7,6
12.558,19,18
12.559,15,15
12.56,22,21
12.561,34,33
12.562,35,35
12.563,29,29
12.564,40,40
12.565,27,27
12.566,16,16
12.567,29,28
12.568,0,0
12.569,37,37
12.57,35,35
12.571,24,24
12.572,20,20
12.573,27,24
12.574,14,14
12.575,11,10
12.576,13,12
12.577,10,9
12.578,31,31
12.579,34,33
12.58,27,26
12.581,13,12
12.582,6,5
12.583,16,16
12.584,3,2
12.585,7,6
12.586,50,50
12.587,37,37
12.588,45,45
12.589,33,33
12.59,24,24
12.591,47,47
12.592,14,14
12.593,32,32
12.594,22,22
12.595,24,24
12.596,32,32
12.597,20,20
12.598,24,24
12.599,24,24
12.6,22,22
12.601,20,20
12.602,18,18
12.603,34,34
12.604,18,18
12.605,30,30
12.606,20,20
12.607,20,20
12.608,22,22
12.609,8,8
12.61,0,0
12.611,0,0
12.612,38,38
12.613,22,22
12.614,46,46
12.615,24,24
12.616,18,18
12.617,44,44
12.618,4,4
12.619,37,37
12.62,37,37
12.621,16,14
12.622,6,6
12.623,36,36
12.624,20,20
12.625,22,22
12.626,28,28
12.627,32,32
12.628,30,30
12.629,20,20
12.63,30,30
12.631,22,22
12.632,19,18
12.633,18,18
12.634,16,16
12.635,0,0
12.636,56,56
12.637,32,32
12.638,12,10
12.639,0,0
12.64,42,42
12.641,0,0
12.642,0,0
12.643,49,48
12.644,1,0
12.645,30,30
12.646,3,2
12.647,26,26
12.648,48,48
12.649,50,50
12.65,7,6
12.651,2,2
12.652,0,0
12.653,80,80
12.654,0,0
12.655,47,46
12.656,0,0
12.657,8,8
12.658,57,54
12.659,14,13
12.66,13,13
12.661,13,12
12.662,19,17
12.663,26,26
12.664,33,33
12.665,23,23
12.666,36,36
12.667,5,5
12.668,47,46
12.669,28,28
12.67,48,48
12.671,20,20
12.672,34,34
12.673,24,24
12.674,19,16
12.675,11,10
12.676,13,13
12.677,14,13
12.678,16,15
12.679,30,29
12.68,25,25
12.681,17,16
12.682,4,3
12.683,27,26
12.684,1,0
12.685,32,32
12.686,21,20
12.687,32,32
12.688,39,39
12.689,37,37
12.69,31,31
12.691,38,38
12.692,23,23
12.693,28,28
12.694,38,38
12.695,4,4
12.696,24,24
12.697,32,32
12.698,8,8
12.699,34,34
12.7,34,34
12.701,20,20
12.702,16,16
12.703,33,33
12.704,29,29
12.705,18,18
12.706,30,30
12.707,20,20
12.708,18,18
12.709,24,24
12.71,32,32
12.711,0,0
12.712,40,40
12.713,22,22
12.714,16,16
12.715,0,0
12.716,22,22
12.717,0,0
12.718,22,22
12.719,26,26
12.72,46,46
12.721,45,44
12.722,1,0
12.723,8,8
12.724,40,40
12.725,34,34
12.726,34,34
12.727,22,22
12.728,32,32
12.729,26,26
12.73,26,26
12.731,24,24
12.732,25,24
12.733,18,18
12.734,16,16
12.735,26,26
12.736,8,8
12.737,33,33
12.738,33,33
12.739,12,10
12.74,1,1
12.741,43,43
12.742,28,28
12.743,20,20
12.744,8,6
12.745,0,0
12.746,17,16
12.747,38,38
12.748,46,46
12.749,34,34
12.75,2,2
12.751,6,6
12.752,41,40
12.753,34,34
12.754,38,38
12.755,12,12
12.756,0,0
12.757,23,22
12.758,0,0
12.759,28,26
12.76,1,0
12.761,27,26
12.762,18,17
12.763,20,18
12.764,36,36
12.765,49,49
12.766,33,33
12.767,32,32
12.768,32,31
12.769,20,20
12.77,0,0
12.771,50,50
12.772,8,8
12.773,36,36
12.774,48,48
12.775,19,16
12.776,9,8
12.777,20,20
12.778,12,11
12.779,16,15
12.78,35,34
12.781,32,32
12.782,17,16
12.783,25,24
12.784,1,0
12.785,12,12
12.786,1,0
12.787,10,9
12.788,57,57
12.789,35,35
12.79,37,37
12.791,31,31
12.792,35,35
12.793,36,36
12.794,4,4
12.795,44,44
12.796,36,36
12.797,18,18
12.798,0,0
12.799,0,0
12.8,0,0
12.801,2,2
12.802,62,62
12.803,10,10
12.804,76,76
12.805,38,38
12.806,22,22
12.807,22,22
12.808,28,28
12.809,32,32
12.81,24,24
12.811,8,8
12.812,0,0
12.813,50,50
12.814,0,0
12.815,36,36
12.816,24,24
12.817,32,32
12.818,14,14
12.819,24,24
12.82,30,30
12.821,6,6
12.822,34,32
12.823,1,1
12.824,41,41
12.825,14,14
12.826,0,0
12.827,22,22
12.828,24,24
12.829,66,66
12.83,0,0
12.831,54,54
12.832,22,22
12.833,15,14
12.834,24,24
12.835,22,22
12.836,22,22
12.837,24,24
12.838,34,34
12.839,30,30
12.84,6,4
12.841,16,16
12.842,38,38
12.843,16,16
12.844,16,16
12.845,2,0
12.846,17,16
12.847,12,12
12.848,23,23
12.849,55,55
12.85,29,29
12.851,5,5
12.852,27,26
12.853,44,44
12.854,34,34
12.855,16,16
12.856,35,34
12.857,21,18
12.858,15,14
12.859,10,10
12.86,17,16
12.861,19,18
12.862,29,29
12.863,33,32
12.864,37,37
12.865,34,34
12.866,32,32
12.867,20,20
12.868,23,22
12.869,28,28
12.87,20,20
12.871,26,26
12.872,24,24
12.873,22,22
12.874,18,18
12.875,12,12
12.876,19,16
12.877,10,9
12.878,6,5
12.879,25,24
12.88,28,28
12.881,22,22
12.882,16,16
12.883,0,0
12.884,18,15
12.885,16,16
12.886,8,7
12.887,36,35
12.888,28,27
12.889,23,23
12.89,24,24
12.891,26,26
12.892,17,17
12.893,8,8
12.894,0,0
12.895,0,0
12.896,0,0
12.897,0,0
12.898,0,0
12.899,0,0
12.9,0,0
12.901,0,0
12.902,0,0
12.903,0,0
12.904,0,0
12.905,0,0
12.906,0,0
12.907,0,0
12.908,0,0
12.909,0,0
12.91,0,0
12.911,0,0
12.912,0,0
12.913,0,0
12.914,0,0
12.915,0,0
12.916,0,0
12.917,0,0
12.918,0,0
12.919,0,0
12.92,0,0
12.921,0,0
12.922,0,0
12.923,2,0
12.924,0,0
12.925,0,0
12.926,0,0
12.927,0,0
12.928,0,0
12.929,0,0
12.93,0,0
12.931,0,0
12.932,0,0
12.933,0,0
12.934,1,0
12.935,0,0
12.936,0,0
12.937,0,0
12.938,0,0
12.939,0,0
12.94,2,0
12.941,0,0
12.942,0,0
12.943,0,0
12.944,0,0
12.945,1,0
12.946,1,0
12.947,1,0
12.948,0,0
12.949,0,0
12.95,0,0
12.951,0,0
12.952,1,0
12.953,0,0
12.954,0,0
12.955,0,0
12.956,0,0
12.957,1,0
12.958,3,0
12.959,1,0
12.96,0,0
12.961,1,0
12.962,1,0
12.963,0,0
12.964,1,0
12.965,0,0
12.966,0,0
12.967,0,0
12.968,0,0
12.969,0,0
12.97,1,0
12.971,0,0
12.972,0,0
12.973,0,0
12.974,0,0
12.975,0,0
12.976,3,0
12.977,1,0
12.978,0,0
12.979,1,0
12.98,0,0
12.981,1,0
12.982,3,0
12.983,1,0
12.984,1,0
12.985,0,0
12.986,1,0
12.987,0,0
12.988,0,0
12.989,0,0
12.99,0,0
12.991,0,0
12.992,0,0
12.993,0,0
12.994,0,0
12.995,0,0
12.996,0,0
12.997,0,0
12.998,0,0
12.999,0,0
13,0,0
13.001,0,0
13.002,0,0
13.003,0,0
13.004,0,0
13.005,0,0
13.006,0,0
13.007,0,0
13.008,0,0
13.009,0,0
13.01,0,0
13.011,0,0
13.012,0,0
13.013,0,0
13.014,0,0
13.015,0,0
13.016,0,0
13.017,0,0
13.018,0,0
13.019,0,0
13.02,0,0
13.021,0,0
13.022,0,0
13.023,0,0
13.024,1,0
13.025,1,0
13.026,0,0
13.027,0,0
13.028,0,0
13.029,0,0
13.03,0,0
13.031,0,0
13.032,0,0
13.033,0,0
13.034,0,0
13.035,0,0
13.036,1,0
13.037,0,0
13.038,0,0
13.039,0,0
13.04,0,0
13.041,0,0
13.042,2,0
13.043,0,0
13.044,0,0
13.045,0,0
13.046,2,0
13.047,0,0
13.048,0,0
13.049,1,0
13.05,0,0
13.051,0,0
13.052,0,0
13.053,1,0
13.054,0,0
13.055,0,0
13.056,0,0
13.057,0,0
13.058,1,0
13.059,0,0
13.06,3,0
13.061,1,0
13.062,0,0
13.063,1,0
13.064,1,0
13.065,1,0
13.066,0,0
13.067,0,0
13.068,0,0
13.069,0,0
13.07,1,0
13.071,0,0
13.072,0,0
13.073,0,0
13.074,0,0
13.075,0,0
13.076,0,0
13.077,3,0
13.078,0,0
13.079,1,0
13.08,1,0
13.081,3,0
13.082,0,0
13.083,1,0
